37955142,37963656,49
37963656,37963658,49
37963658,37955130,49
37955130,37963660,49
37963660,37955130,50
37955130,37963658,50
37963658,37963656,50
37963656,37955142,50
37963841,37963843,41
37963843,37963847,41
37963847,37963849,41
37963849,37963847,36
37963847,37963843,36
37963843,37963841,36
37963925,37963930,26
37963930,37963925,50
37963935,2280221364,71
2280221364,2280221300,71
2280221300,2280221452,71
2280221452,2280221468,71
2280221468,2280221274,71
2280221274,2280221289,71
2280221289,2280221464,71
2280221464,37963937,71
37963937,2280221470,71
2280221470,2280221365,71
2280221365,37963925,71
37963925,37963942,71
37963942,2280221409,71
2280221409,2280221316,71
2280221316,37963944,71
37963944,37963946,71
37963946,37963949,71
37963949,37963950,71
37963950,1520525152,71
1520525152,2280221212,71
2280221212,1520525429,71
1520525429,2280221324,71
2280221324,2280221326,71
2280221326,2280221391,71
2280221391,2280221313,71
2280221313,2280221498,71
2280221498,1520525266,71
1520525266,1520525640,71
1520525640,1520525420,71
1520525420,1520525392,71
1520525392,1520525549,71
1520525549,1520525338,71
1520525338,1520525613,71
1520525613,1520525662,71
1520525662,1524131833,71
1524131833,2443645296,71
2443645296,37945730,71
37945730,2443645296,72
2443645296,1524131833,72
1524131833,1520525662,72
1520525662,1520525613,72
1520525613,1520525338,72
1520525338,1520525549,72
1520525549,1520525392,72
1520525392,1520525420,72
1520525420,1520525640,72
1520525640,1520525266,72
1520525266,2280221498,72
2280221498,2280221313,72
2280221313,2280221391,72
2280221391,2280221326,72
2280221326,2280221324,72
2280221324,1520525429,72
1520525429,2280221212,72
2280221212,1520525152,72
1520525152,37963950,72
37963950,37963949,72
37963949,37963946,72
37963946,37963944,72
37963944,2280221316,72
2280221316,2280221409,72
2280221409,37963942,72
37963942,37963925,72
37963925,2280221365,72
2280221365,2280221470,72
2280221470,37963937,72
37963937,2280221464,72
2280221464,2280221289,72
2280221289,2280221274,72
2280221274,2280221468,72
2280221468,2280221452,72
2280221452,2280221300,72
2280221300,2280221364,72
2280221364,37963935,72
37963953,5743494669,44
5743494669,2524526491,44
2524526491,2524526497,44
2524526497,2524526507,44
2524526507,2524526510,44
2524526510,2524526514,44
2524526514,2524526518,44
2524526518,2524526522,44
2524526522,5438693389,44
5438693389,2524526525,44
2524526525,2524526529,44
2524526529,5438693387,44
5438693387,5743494668,44
5743494668,37963959,44
37963959,5743494668,71
5743494668,5438693387,71
5438693387,2524526529,71
2524526529,2524526525,71
2524526525,5438693389,71
5438693389,2524526522,71
2524526522,2524526518,71
2524526518,2524526514,71
2524526514,2524526510,71
2524526510,2524526507,71
2524526507,2524526497,71
2524526497,2524526491,71
2524526491,5743494669,71
5743494669,37963953,71
37963963,5434331358,71
5434331358,37963964,71
37963964,5434331353,71
5434331353,37963966,71
37963966,37963967,71
37963967,37963966,72
37963966,5434331353,72
5434331353,37963964,72
37963964,5434331358,72
5434331358,37963963,72
37964246,37964247,70
37964247,37951971,70
37951971,37964247,62
37964247,37964246,62
37965637,37965638,55
37965638,37965640,55
37965640,37965642,55
37965642,37965644,55
37965644,37965646,55
37965646,37965648,55
37965648,37965650,55
37965650,37965651,55
37965651,37965652,55
37965652,37965654,55
37965654,37965637,55
37965637,37965654,32
37965654,37965652,32
37965652,37965651,32
37965651,37965650,32
37965650,37965648,32
37965648,37965646,32
37965646,37965644,32
37965644,37965642,32
37965642,37965640,32
37965640,37965638,32
37965638,37965637,32
37965864,37965865,46
37965865,37965866,46
37965866,37965867,46
37965867,37965868,46
37965868,37965869,46
37965869,37965870,46
37965870,37965871,46
37965871,37965873,46
37965873,37965875,46
37965875,37965877,37
37965877,37965879,37
37965879,37965881,37
37965881,37965882,37
37965882,37965881,40
37965881,37965879,40
37965879,37965877,40
37965877,37965875,40
37965875,37965873,40
37965873,37965871,40
37965871,37965870,40
37965870,37965869,40
37965869,37965868,40
37965868,37965867,44
37965867,37965866,44
37965866,37965865,44
37965865,37965864,44
387669100,37965889,38
37965889,37965891,38
37965891,37965893,38
37965893,37965895,38
37965895,37965893,28
37965893,37965891,28
37965891,37965889,28
37965889,387669100,28
37966546,5834913111,36
5834913111,5834913040,36
5834913040,5834913042,36
5834913042,5834913032,36
5834913032,5834913044,36
5834913044,5834913046,36
5834913046,5834913030,36
5834913030,5834913056,36
5834913056,37966548,36
37966548,5834913056,46
5834913056,5834913030,46
5834913030,5834913046,46
5834913046,5834913044,46
5834913044,5834913032,46
5834913032,5834913042,46
5834913042,5834913040,46
5834913040,5834913111,46
5834913111,37966546,46
37966562,37966564,31
37966564,37966566,31
37966566,37966568,31
37966568,37966566,38
37966566,37966564,38
37966564,37966562,38
37956752,37966589,56
37966589,37966591,56
37966591,37966593,56
37966593,37966595,56
37966595,37966597,56
37966597,37966562,56
37966562,37966600,56
37966600,1524131916,56
1524131916,37966611,56
37966611,1524131916,49
1524131916,37966600,49
37966600,37966562,49
37966562,37966597,49
37966597,37966595,49
37966595,37966593,49
37966593,37966591,49
37966591,37966589,49
37966589,37956752,49
1901628699,3273541775,51
3273541775,3273541769,51
3273541769,3273541767,51
3273541767,3273541769,31
3273541769,3273541775,31
3273541775,1901628699,31
37967284,5738655098,52
5738655098,5738622289,52
5738622289,37967285,52
37967285,37955148,52
